"path;""id"";""parent_id"";""level"";""object_id"";""object_type"";""object_key"";""query_status"";""query_time"";""query_type"";""text""",,,
"Rudawkurdish/1508063775697645573;""22699"";""21685"";""1"";""1508063775697645573"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""@Airdrop365Team @Airdrop365 @AlandRahand @alsharqiyatv @Rudawkurdish @""",,,
"Rudawkurdish/1508063615869493254;""22700"";""21685"";""1"";""1508063615869493254"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""@Meta_UFO @alsharqiyatv @Rudawkurdish @AlandRahand""",,,
"Rudawkurdish/1508060328323653632;""22701"";""21685"";""1"";""1508060328323653632"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""@Rudawkurdish هەر سوێد مابوو ئاوەدانی بکەیتەوە ئەوە لەتە دیوەخانێکی  پەرلەمانە شڕەی خۆمانت پێ کۆنتڕۆڵ ناکرێ داوای پەرلەمانی تر ئەکەی😁😁😁😁""",,,
"Rudawkurdish/1508059380045987848;""22702"";""21685"";""1"";""1508059380045987848"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""مستەفا کازمی: یاسای زیاتر بۆ پاراستنی ژنان و کچانی ئێزدیی رزگاربووی داعش دابنرێت https://t.co/aK8rhd5MtM""",,,
"Rudawkurdish/1508056555903672325;""22703"";""21685"";""1"";""1508056555903672325"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""وەزارەتی کارەبا:  مانگی داهاتوو  300 مێگاوات کارەبا زیاد دەبێت https://t.co/kM5ZiRs6BQ""",,,
"Rudawkurdish/1508045773627396096;""22704"";""21685"";""1"";""1508045773627396096"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""@Rudawkurdish وتەکەی خومەینی دوپات کرایەوە""",,,
"Rudawkurdish/Rudawkurdish;""22705"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:34.814937"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508042452598415361;""22706"";""21685"";""1"";""1508042452598415361"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""بەفربارین لە گوندی مێروزی مزووری باڵا لە دەڤەری مێرگەسۆر   ڤیدیۆ؛ هۆشیار ئەرگووشی https://t.co/Le6kRfEYgh""",,,
"Rudawkurdish/1508042229654429703;""22707"";""21685"";""1"";""1508042229654429703"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""ئیمانوێل ماکرۆن، سەرۆکی فەرەنسا هۆشداری لەبارەی بەکارهێنانی زمانی تووند بەرامبەر رووسیا دەدات و دەڵێت، ئەگەر بیانەو… https://t.co/U3dPWnbORo""",,,
"Rudawkurdish/1508041733296340992;""22708"";""21685"";""1"";""1508041733296340992"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""https://t.co/oIboYwvVGH""",,,
"Rudawkurdish/1508041620050092032;""22709"";""21685"";""1"";""1508041620050092032"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""جۆ بایدن، سەرۆکی ئەمریکا دوێنێ لە گوتارێکدا ئاماژەی بەوە دا، ڤلادیمیر پووتین، سەرۆکی رووسیا نابێت لە دەسەڵات بمێنێتەوە و بە """"قەساب"""" ناوی برد""",,,
"Rudawkurdish/1508041545336897537;""22710"";""21685"";""1"";""1508041545336897537"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""ئەنتۆنی بلینکن، وەزیری دەرەوەی ئەمریکا: جۆ بایدن داوای گۆڕینی رژێمی رووسیای نەکردووە  #ukraine""",,,
"Rudawkurdish/1508034556213006337;""22711"";""21685"";""1"";""1508034556213006337"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  بۆ تەواوکردنی مووچەی مانگی شوبات، 200 ملیارەکە گەیشتە هەرێمی کوردستان  https://t.co/HltBziFO6s https://t.co/p8mS…""",,,
"Rudawkurdish/1508029861025230858;""22712"";""21685"";""1"";""1508029861025230858"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""RT @Rudawkurdish: کۆبوونەوەی محەممەد بن راشد حاکمی دوبەی و سەرۆکوەزیرانی ئیمارات لەگەڵ مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان https:…""",,,
"Rudawkurdish/1508028474623148036;""22713"";""21685"";""1"";""1508028474623148036"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""مەسرور بارزانی و حاکمی دوبەی پەیوەندییەکانی هەرێمی کوردستان و ئیمارات تاوتوێدەکەن https://t.co/KQgF3RwSJy""",,,
"Rudawkurdish/1508027965577256962;""22714"";""21685"";""1"";""1508027965577256962"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""ڤیدیۆی بۆردوومانکردنی پێگەیەکی سەربازیی ئۆکراینا لەلایەن فڕۆکەی بێفڕۆکەوانی رووسیا   #Ukraine https://t.co/jWsbRVpNDb""",,,
"Rudawkurdish/1508021685622087686;""22715"";""21685"";""1"";""1508021685622087686"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""@BlesaFarman @AsoAso27743029 @qubadjt @Bafeltalabani @LahurTalabany @Rudawkurdish @IKRPresident @masrour_barzani… https://t.co/UVdloWeNfD""",,,
"Rudawkurdish/1508021593615876101;""22716"";""21685"";""1"";""1508021593615876101"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""@BlesaFarman @AsoAso27743029 @qubadjt @Bafeltalabani @LahurTalabany @Rudawkurdish @IKRPresident @masrour_barzani… https://t.co/WqsJhbmhXj""",,,
"Rudawkurdish/1508019895858049026;""22717"";""21685"";""1"";""1508019895858049026"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""د. رێواز فایەق: حەزم دەکرد سەرۆکی پەرلەمانی سوێد بوومایە  باسی کۆبوونەوەی دوێنێی پەرلەمانی عێراق دەکات https://t.co/ONSdaeIy6W""",,,
"Rudawkurdish/1508017854456680454;""22718"";""21685"";""1"";""1508017854456680454"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""بەهۆی نەبوونی پارە لە بانکەکاندا مووچەی نڤیشکان و خانەنشینان لە ئیدارەی راپەڕین نەدرا https://t.co/5maAKNdhPL""",,,
"Rudawkurdish/1508008559107264512;""22719"";""21685"";""1"";""1508008559107264512"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""بەڕێوەبەری بەنداوی دووکان: ئاوی بەنداوەکە نەگەیشتووەتە ئاستی ساڵی رابردووی https://t.co/ztAHAUKwQK""",,,
"Rudawkurdish/1508006395806892033;""22720"";""21685"";""1"";""1508006395806892033"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""12:00؛ دوایین زانیارییەکان لەبارەی هەوڵی لایەنەکان بۆ رێککەوتن لەسەر سەرۆککۆمار  https://t.co/l8kVJrF9Ob""",,,
"Rudawkurdish/Rudawkurdish;""22721"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:35.150112"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508006230534627328;""22722"";""21685"";""1"";""1508006230534627328"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  بۆ تەواوکردنی مووچەی مانگی شوبات، 200 ملیارەکە گەیشتە هەرێمی کوردستان  https://t.co/HltBziFO6s https://t.co/p8mS…""",,,
"Rudawkurdish/1508001932681650176;""22723"";""21685"";""1"";""1508001932681650176"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""د.رێواز فایەق: دیاریکردنی رۆژی هەڵبژاردن ناخەمە دەنگدانەوە و ناهێڵم ئەم دارە لەسەری ژنێکی 40 ساڵەدا بشکێت https://t.co/VrOJkeu4s7""",,,
"Rudawkurdish/1507999223941414913;""22724"";""21685"";""1"";""1507999223941414913"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  بۆ تەواوکردنی مووچەی مانگی شوبات، 200 ملیارەکە گەیشتە هەرێمی کوردستان  https://t.co/HltBziFO6s https://t.co/p8mS…""",,,
"Rudawkurdish/1507995742799020032;""22725"";""21685"";""1"";""1507995742799020032"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""RT @Rudawkurdish: د. رێواز فایەق، سەرۆکی پەرلەمانی کوردستان: بەشێک لە فراکسیۆنەکان داوای گۆڕینی سیستەمی هەڵبژاردن دەکەن https://t.co/Bm5vc1…""",,,
"Rudawkurdish/1507995220180447238;""22726"";""21685"";""1"";""1507995220180447238"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""ئەنتۆنی بلینکن، وەزیری دەرەوەی ئەمریکا: هانی وڵاتان دەدەین پەیوەندییان لەگەڵ ئیسرائیل ئاسایی بکەنەوە، بە جۆرێک فەلە… https://t.co/g9992sf7BC""",,,
"Rudawkurdish/1507995058699706371;""22727"";""21685"";""1"";""1507995058699706371"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""@JutyarJutyar @Rudawkurdish مووچەی مانگی دوو تەواو بووە ، بڵێن بۆ مووچەی مانگی سێ""",,,
"Rudawkurdish/1507994474064097285;""22728"";""21685"";""1"";""1507994474064097285"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""د. رێواز فایەق، سەرۆکی پەرلەمانی کوردستان: هەڵبژاردن پێویستی بە رێککەوتن هەیە و ناکرێت لە پەرلەمان دەنگی لەسەر بدرێت و کاتەکەی دیاریبکرێت""",,,
"Rudawkurdish/1507993500146712581;""22729"";""21685"";""1"";""1507993500146712581"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""@Rudawkurdish Bo tewaw kirn ne bo dest pê kirdn be mûçey mangî 3""",,,
"Rudawkurdish/1507992900155723779;""22730"";""21685"";""1"";""1507992900155723779"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""د. رێواز فایەق، سەرۆکی پەرلەمانی کوردستان: بەشێک لە فراکسیۆنەکان داوای گۆڕینی سیستەمی هەڵبژاردن دەکەن https://t.co/Bm5vc1MZdv""",,,
"Rudawkurdish/1507989524898631682;""22731"";""21685"";""1"";""1507989524898631682"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""کۆبوونەوەی محەممەد بن راشد حاکمی دوبەی و سەرۆکوەزیرانی ئیمارات لەگەڵ مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان https://t.co/6OI74BmNvh""",,,
"Rudawkurdish/1507984869506396161;""22732"";""21685"";""1"";""1507984869506396161"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""RT @Rudawkurdish: سەرەتای بەهار و دیمەنێکی جوانی سەیرانگەی شێخ توڕاب لە هەولێر  📸 بڵند تاهیر - رووداو https://t.co/FR4S1ExCoj""",,,
"Rudawkurdish/1507982579189915648;""22733"";""21685"";""1"";""1507982579189915648"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""RT @Erdellan1: ئەم ئۆکراینی گەلە زۆر گەوج و داوا کەوتوون  هێشتا نازانن ئاڵا پەڕۆ شڕەیە! پێموا دەنگی کەڵەڕۆشنبیرانی کوردیان پێ نەگەشتوە بۆیە…""",,,
"Rudawkurdish/1507980153250627585;""22734"";""21685"";""1"";""1507980153250627585"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""پۆلیسی دهۆک: لەسەر کوشتنی کەسێک وەزیری پێشووتری کۆچ و کۆچبەرانی عێراق خۆی رادەستکرد https://t.co/ouVlZvADPn""",,,
"Rudawkurdish/1507975834920968197;""22735"";""21685"";""1"";""1507975834920968197"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""10:00؛ بۆ دابەشکردنی مووچە 200 ملیارەکە گەیشتە هەرێمی کوردستان https://t.co/aZrPyP1C33""",,,
"Rudawkurdish/1507972589901205504;""22736"";""21685"";""1"";""1507972589901205504"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""#بەپەلە  بۆ تەواوکردنی مووچەی مانگی شوبات، 200 ملیارەکە گەیشتە هەرێمی کوردستان  https://t.co/HltBziFO6s https://t.co/p8mSxT1acc""",,,
"Rudawkurdish/Rudawkurdish;""22737"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:35.512183"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1507966740851998720;""22738"";""21685"";""1"";""1507966740851998720"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""بەپەلە  شاندی حکومەتی هەرێمی کوردستان بە سەرۆکایەتیی مەسرور بارزانی گەیشتە شاریقە و بڕیارە لەگەڵ سوڵتان بن محەممەد… https://t.co/wFIdIqxctc""",,,
"Rudawkurdish/1507964930221383681;""22739"";""21685"";""1"";""1507964930221383681"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""راستەوخۆ؛ مەسرور بارزانی گەیشتە شاریقە و لەگەڵ سوڵتان بن محەممەد سەقر کۆدەبێتەوە https://t.co/0tpqRPAIoo""",,,
"Rudawkurdish/1507964617154256901;""22740"";""21685"";""1"";""1507964617154256901"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""@Rudawkurdish هه‌ی هه‌ی، هیدی هیدی به‌ره‌و ناسیونال ته‌شه‌یوع دمکراتیک ده‌روین. بین الحرمین""",,,
"Rudawkurdish/1507963871771906048;""22741"";""21685"";""1"";""1507963871771906048"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""ئەم ئۆکراینی گەلە زۆر گەوج و داوا کەوتوون  هێشتا نازانن ئاڵا پەڕۆ شڕەیە! پێموا دەنگی کەڵەڕۆشنبیرانی کوردیان پێ نەگە… https://t.co/05VGJwGAyJ""",,,
"Rudawkurdish/1507961640293130240;""22742"";""21685"";""1"";""1507961640293130240"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""@Rudawkurdish پیرۆزبای لە کام عێراق دەکات عێراقی کۆنە دراوسێمان""",,,
"Rudawkurdish/1507960653805404163;""22743"";""21685"";""1"";""1507960653805404163"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""سەرەتای بەهار و دیمەنێکی جوانی سەیرانگەی شێخ توڕاب لە هەولێر  📸 بڵند تاهیر - رووداو https://t.co/FR4S1ExCoj""",,,
"Rudawkurdish/1507949461355606020;""22744"";""21685"";""1"";""1507949461355606020"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""@Rudawkurdish ✅عفاء مقابل المالي ✅كرت عمل ١٠٠ ريال ✅اعفاء رسوم المرافقين 🔰تعديل الرسوم  🔰تجديد اقامة وجوازات 🔰الغاء… https://t.co/Z3yOqFivFv""",,,
"Rudawkurdish/1507949384037715969;""22745"";""21685"";""1"";""1507949384037715969"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""چەند گەنجێکی ئۆکراینی دەچنە سەر شانی یەکدی و ئاڵای وڵاتەکەیان بەرزدەکەنەوە لە شاری نۆڤۆمۆسکۆڤسکی ئاڵایەکی ئۆکراینا… https://t.co/r28XE8MLSy""",,,
"Rudawkurdish/1507942304098754567;""22746"";""21685"";""1"";""1507942304098754567"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""نرخی نەوت و زێڕ جێگیرە https://t.co/Bv5gxzmImZ""",,,
"Rudawkurdish/1507864572337831936;""22747"";""21685"";""1"";""1507864572337831936"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""@Rudawkurdish nafret la Ucraina""",,,
"Rudawkurdish/1507847144216088587;""22748"";""21685"";""1"";""1507847144216088587"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""@Rudawkurdish 🙀""",,,
"Rudawkurdish/1507843824923652101;""22749"";""21685"";""1"";""1507843824923652101"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""RT @Rudawkurdish: ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا لە لێدوانێکیدا بۆ رووداو پەیامێکی تووند دەداتە رووسیا  #UkraineWar https://t.co/…""",,,
"Rudawkurdish/1507831785064996877;""22750"";""21685"";""1"";""1507831785064996877"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""نخست وزیر لهستان میخواد جنگ متعارف با روسیه انجام بده که به هسته ای کشیده نشود ولی فرانسه و آمریکا نمی‌گذارد یکی از… https://t.co/xF5wxxJS3A""",,,
"Rudawkurdish/1507829049774780420;""22751"";""21685"";""1"";""1507829049774780420"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا لە لێدوانێکیدا بۆ رووداو پەیامێکی تووند دەداتە رووسیا  #UkraineWar https://t.co/LQSQGP948c""",,,
"Rudawkurdish/1507824013271355397;""22752"";""21685"";""1"";""1507824013271355397"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""نخست وزیر لهستان برای خبرنگار روداو: آمریکا کار خوبی کرد که نیروی بیشتری به لهستان آورد و باید با فشار اقتصادی به ر… https://t.co/sNAMjVLM6z""",,,
"Rudawkurdish/Rudawkurdish;""22753"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:35.833327"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1507816307097575426;""22754"";""21685"";""1"";""1507816307097575426"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""#UkraineWar https://t.co/iuGajFnmEH""",,,
"Rudawkurdish/1507810894759272450;""22755"";""21685"";""1"";""1507810894759272450"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا لەبارەی زیادکردنی هێزی ئەمریکا لە وڵاتەکەی بۆ رووداو: ئەمریکا کاری… https://t.co/hRVvP9JOYy""",,,
"Rudawkurdish/1507810473525268482;""22756"";""21685"";""1"";""1507810473525268482"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""پەیامنێری رووداو: پێشتر کاربەدەستانی کۆشکی سپی پێیان راگەیاندم کە ئەو پرسە لە ئەجێندای بایدندا نەبووە باس بکرێت  #Ukraine""",,,
"Rudawkurdish/1507810110575366150;""22757"";""21685"";""1"";""1507810110575366150"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا بۆ رووداو: لەگەڵ بایدن باسمان لەوە کردووە پۆڵەندا فڕۆکە بنێرێت بۆ ئۆکراینا  #Ukraine""",,,
"Rudawkurdish/1507808570280194058;""22758"";""21685"";""1"";""1507808570280194058"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا بۆ رووداو: پۆڵەندا دەنگێکی زوڵاڵە لە برۆکسل و لە پرسی ئۆکراینا  #Ukraine""",,,
"Rudawkurdish/1507808473857331208;""22759"";""21685"";""1"";""1507808473857331208"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە ماتەوش مۆراڤێتسکی، سەرۆکوەزیرانی پۆڵەندا بۆ رووداو: ئێمە سوپاسگوزارین بۆ ئەوەی ئەمریکا کردوویەتی و بەردەوام… https://t.co/RqxaTCifUO""",,,
"Rudawkurdish/1507804045716733952;""22760"";""21685"";""1"";""1507804045716733952"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""""""150 سەر ئاژەڵ دیارنین""""  https://t.co/vSX1QOzpur""",,,
"Rudawkurdish/1507800104069120001;""22761"";""21685"";""1"";""1507800104069120001"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""کۆبوونەوەی لایەنەکانی هاوپەیمانیی رزگارکردنی نیشتمان کە لە هەریەکە لە رەوتی سەدر، پارتی دیموکراتی کوردستان و سوننەک… https://t.co/ezzPe3uPW2""",,,
"Rudawkurdish/1507798335566061569;""22762"";""21685"";""1"";""1507798335566061569"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""@Rudawkurdish باش""",,,
"Rudawkurdish/1507797426287095814;""22763"";""21685"";""1"";""1507797426287095814"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە  کۆشکی سپی روونکردنەوە لەبارەی گوتەیەکی جۆ بایدن بڵاودەکاتەوە: سەرۆکی ئەمریکا داوای گۆڕینی رژێمی رووسیای نە… https://t.co/WDlxNu3UEm""",,,
"Rudawkurdish/1507794457017651207;""22764"";""21685"";""1"";""1507794457017651207"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: جوانترین نەخشی عێراق، نە رۆژهەڵاتی نە رۆژئاواییە""",,,
"Rudawkurdish/1507794028884070408;""22765"";""21685"";""1"";""1507794028884070408"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: سوپاس بۆ هەموو ئەوانەی لە خۆشەویستیی عێراق بەشداریی دانیشتنی پەرلەمانیان کرد""",,,
"Rudawkurdish/1507793891667460096;""22766"";""21685"";""1"";""1507793891667460096"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: ئەمڕۆ سەلماندتان ناگەڕێینەوە و شوێن بۆ پشکپشکێنە نەماوە""",,,
"Rudawkurdish/1507793735391793152;""22767"";""21685"";""1"";""1507793735391793152"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: چوارشەممەی داهاتوو وادەتانە بۆ وەلانانی گەندەڵی، پاشکۆیایەتی و سازاندن""",,,
"Rudawkurdish/1507792995931889664;""22768"";""21685"";""1"";""1507792995931889664"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: ئەوانەی بەشداریی دانیشتنی پەرلەمانیان کرد، بە دەستکەوت هەڵنەخەڵەتان""",,,
"Rudawkurdish/Rudawkurdish;""22769"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:36.123500"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1507792881158918153;""22770"";""21685"";""1"";""1507792881158918153"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر: ئەوانەی بەشداریی دانیشتنی پەرلەمانیان کرد هەڕەشە نەیترساندن""",,,
"Rudawkurdish/1507792610483703816;""22771"";""21685"";""1"";""1507792610483703816"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""🔴بەپەلە موقتەدا سەدر، رێبەری رەوتی سەدر سوپاسی هەموو ئەو لایەنان و پەرلەمانتارانەی کرد کە بەشداریی دانیشتنی ئەمڕۆی پەرلەمانی عێراقیان کرد""",,,
"Rudawkurdish/1507791565820940289;""22772"";""21685"";""1"";""1507791565820940289"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""🔴بەپەلە  موقتەدا سەدر، رێبەری رەوتی سەدر: ئەوانەی بەشداریی دانیشتنی پەرلەمانیان کرد لە """"هەڕەشە"""" نەترسان""",,,
"Rudawkurdish/1507788314962759685;""22773"";""21685"";""1"";""1507788314962759685"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""🔴ئێستا گەیشت؛ جۆ بایدن، سەرۆکی ئەمریکا: بۆ خاتری خوا، ئەم پیاوە [پووتین] نابێت لە دەسەڵاتدا بمێنێتەوە  #Ukraine""",,,
"Rudawkurdish/1507784398682443779;""22774"";""21685"";""1"";""1507784398682443779"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""جۆ بایدن، سەرۆکی ئەمریکا پرسیاری لێکرا لەبارەی ئەوەی دوای بینینی ئاوارەکانی ئۆکراینا چۆن لەبارەی ڤلادیمیر پووتین، ه… https://t.co/SXrfjcO7vs""",,,
"Rudawkurdish/1507775191882952707;""22775"";""21685"";""1"";""1507775191882952707"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:36.550357"";""Twitter:/search/tweets"";""@mstranslator Why does translate never work on Rudaw's Kurdish tweets? I thought Kurdish was now supported. Is it t… https://t.co/nr7ACjerPG""",,,
